searched_zipcode,searched_category,searched_lat,searched_lng,Restaurant_Name,restaurant_id,loc_number,City,Address,Postcode,Latitude,Longitude,cuisines,offers,delivery_fee_raw,delivery_fee,delivery_time_raw,delivery_time,service_fee_raw,service_fee,distance,review_count,review_rating,RunDate,
EC1A 7EB,London_Center,51.51808898,-0.09922265,The Grubberie,1645,118730,London,FirstLine12 Bowling Green Lane,EC1R 0BD,51.524364,,BreakfastChickenCollect stamps,,,2.49,25-40,32.5,,0,0.6,13,5.67,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Chamisse Lebanese Restaurant & Grill,1646,20603,London,FirstLine55 Grays Inn Road,WC1X 8PP,51.522053,,LebaneseMiddle EasternHalal,,,2.49,35-50,42.5,,0,0.7,1043,5.18,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Ikkan Sushi,1647,167852,London,FirstLine17 Elm Street,WC1X 0BQ,51.522886,,SushiJapaneseCollect stamps,,,2.49,25-40,32.5,,0,0.7,3,5.22,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Enough To Feed An Elephant,1648,133899,London,FirstLine63 York Rd Bishop's,SE1 7NJ,51.502506,,BreakfastLunch,10% off when you spend £15,,2.49,20-35,27.5,,10,1.3,1,1,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Cafe Caribbean Spitalfields,1649,137123,London,"FirstLineUnit D The Pavillion, 13 Horner Square",E1 6EW,51.519747,,CaribbeanChickenCollect stamps,,,2.49,25-40,32.5,,0,1,7,4.29,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Coco di Mama - Cheapside,1650,169411,London,FirstLine10 St Martins-le-Grand,EC1A 4EN,51.515628,,ItalianPastaLow Delivery Fee,,,0.99,20-35,27.5,,0,0.2,0,0,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Spizza napoletana,1651,165482,London,FirstLine4 London Bridge Street,SE1 9SG,51.505503,,PizzaItalianCollect stamps,,,2.49,25-40,32.5,,10,1,7,5.14,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Lasagneria Italiana at Panino Giusto,1652,167485,London,FirstLine1-3 Royal ExchangeThreadneedle Street,EC3V 3LF,51.513703,,ItalianPasta,,,2.49,25-40,32.5,,10,0.6,0,0,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Burrito Joe,1653,153420,London,FirstLine14 Bow Lane,EC4M 9AL,51.512592,,BurritosVeganLow Delivery Fee,,,0.99,15-30,22.5,,0,0.5,14,4.86,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,The Hungry Tummy,1654,165368,London,FirstLine24a Wentworth Street,E1 7TF,51.516538,,EuropeanCaf\u00e9Collect stamps,20% off when you spend £35,,2.49,25-40,32.5,,0,1,15,5.84,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Fast Break - Old Street,1655,82728,London,FirstLine113 Old Street,EC1V 9JR,51.524757,,BritishBreakfast,25% off when you spend £15,,2.49,15-20,17.5,,0,0.5,38,3.99,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Paolina Thai Cuisine,1656,170488,London,FirstLine181 King's Cross Rd Kings Cross London WC1X 9BZ UK,WC1X 9BZ,51.530704,,ThaiNoodlesLow Delivery Fee,,,0.99,40-55,47.5,,0,1.2,2,5.67,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,The Great Thai Grab and Go,1657,154910,London,FirstLine53 Great Portland Street,W1W 7LG,51.517484,,ThaiLunch,,,2.49,20-35,27.5,,0,1.8,0,0,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Veggie Pret - Great Eastern St,1658,121097,London,FirstLine57 Great Eastern Street,EC2A 3QD,51.524587,,VegetarianSandwichesLow Delivery Fee,,,0.99,15-30,22.5,,0,0.9,85,5.1,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Super Nature @ SITE,1659,165023,London,FirstLine198 Hackney Road,E2 7QL,51.530741,,VeganHealthyCollect stampsLow Delivery Fee,,,0.99,25-40,32.5,,0,1.5,2,5.17,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,City Best Kebab,1660,110562,London,FirstLine10 Pitfield Street,N1 6HA,51.52682,,KebabTurkishLow Delivery Fee,,,0.99,25-40,32.5,,0,0.9,119,4.95,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Lemans Cafe,1661,128103,London,FirstLine121 Leman Street,E1 8EY,51.511807,,BreakfastCaf\u00e9Collect stamps,,,2.49,15-30,22.5,,0,1.4,4,5.08,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Pure - St Bride,1662,144773,London,FirstLine3 St. Bride Street,EC4A 4AS,51.514472,,LunchHealthyCollect stampsLow Delivery Fee,,,0.99,20-35,27.5,,0,0.4,42,5.57,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,E Pellicci,1663,131516,London,FirstLine332 Bethnal Green Road,E2 0AG,51.526469,,Caf\u00e9ItalianLow Delivery Fee,,,0.99,25-40,32.5,,0,1.6,67,5.48,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Oishii Sushi @ Budgens of Islington,1664,170665,London,FirstLine213-215 Upper Street Islington,N1 1RL,51.543763,,SushiSushiLow Delivery Fee,,,0.99,25-40,32.5,,0,1.8,0,0,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Fit Kitchen,1665,161392,London,FirstLine1 Saint John Street,EC1M 4AA,51.519983,,HealthyPizza,,,2.49,25-40,32.5,,10,0.2,18,5.82,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,River Fish Bar,1666,113207,London,FirstLine202 Essex Road,N1 3AP,51.540681,,Fish & ChipsPies ,,,2.49,25-40,32.5,,0,1.6,105,5.35,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Costa Coffee - Southampton Row,1667,147846,London,FirstLine112 Southampton Row,WC1B 4BL,51.520517,,CoffeeBreakfastLow Delivery Fee,,,0.99,20-35,27.5,,0,1,10,4.8,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Wasuya and Juice,1668,113116,London,FirstLine50 Goulston Street,E1 7TP,51.516566,,CaribbeanAfrican,,,2.49,25-40,32.5,,0,1,60,5.18,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Raab's The Bakers,1669,163565,London,FirstLine136 Essex Road,N1 8LX,51.539465,,SandwichesBakery,,,2.49,15-30,22.5,,0,1.5,13,5.67,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,The Salad Project,1670,159636,London,FirstLine68 Brushfield Street,E1 6AG,51.518909,,HealthySaladsLow Delivery Fee,,,0.99,25-40,32.5,,0,1,20,5.48,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Depa Tandoori Restaurant,1671,118478,London,FirstLine4 Leigh Street,WC1H 9EW,51.526315,,IndianVegetarianHalalCollect stamps,15% off when you spend £25,,2.49,25-40,32.5,,0,1.3,16,4.46,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,The Great Nepalese Restaurant,1672,149145,London,FirstLine48 Eversholt Street,NW1 1DA,51.529377,,NepaleseIndianLow Delivery Fee,,,0.99,25-40,32.5,,0,1.6,7,5.71,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Bon Appetit Lebanese Restaurant,1673,155377,London,FirstLine133 Leman Street,E1 8EY,51.511582,,LebaneseMiddle Eastern,,,2.49,25-40,32.5,,0,1.4,2,2.84,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Cafe 338,1674,154897,London,FirstLine338 Bethnal Green Road,E2 0AG,51.526459,,Caf\u00e9BreakfastLow Delivery Fee,10% off when you spend £30,,0.99,25-40,32.5,,0,1.6,38,5.21,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Thai Nakara @ Princess Of Prussia,1675,158414,London,FirstLine15 Prescot Street,E1 8AZ,51.511526,,ThaiBritishCollect stamps,,,2.49,25-40,32.5,,0,1.3,9,5.59,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Sushi Sashimi,1676,110821,London,FirstLine169 Blackfriars Road,SE1 8ER,51.502059,,SushiJapaneseHalalLow Delivery Fee,,,0.99,25-40,32.5,,0,1.1,19,5.02,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Aroma de Cafe,1677,147022,London,FirstLine91-95 Newington Butts,SE1 6SF,51.492592,,ColombianLatin AmericanCollect stampsLow Delivery Fee,,,0.99,25-40,32.5,,0,1.8,17,4.8,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Hiba Street,1678,59389,London,FirstLine10 Tottenham Street,W1T 4RD,51.520746,,LebaneseMiddle EasternHalalCollect stamps,,,2.49,35-50,42.5,,0,1.6,926,5.46,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Chop'd - St Pauls,1679,172525,London,FirstLine6 Queens Head Passage,EC4M 7DY,51.515107,,SaladsHealthy,,,2.49,25-40,32.5,,0,0.2,0,0,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Ferraris Breakfast,1680,156669,London,FirstLine8 West Smithfield,EC1A 9JR,51.518584,,BreakfastEnglish,15% off when you spend £20,,2.49,25-40,32.5,,10,0.1,1,6,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,"Cafe Below, Crypt & Coffee Bar",1681,164197,London,"FirstLineSt Mary Le Bow Church, Cheapside",EC2V 6AU,51.513697,,VeganHealthy,,,2.49,25-40,32.5,,10,0.4,0,0,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Kirin Restaurant,1682,164301,London,FirstLine10 College Hill,EC4R 2RP,51.511112,,ChineseAsianCollect stamps,,,2.49,20-35,27.5,,10,0.6,2,3.5,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Oyi sushi,1683,154384,London,FirstLine29 Tottenham Street,W1T 4RP,51.519895,,JapaneseChinese,,,2.49,25-40,32.5,,0,1.6,3,5.33,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Barbican Cafe,1684,137214,London,FirstLine99-101 Lever Street,EC1V 3RQ,51.527207,,BreakfastPanini's,,,2.49,25-40,32.5,,0,0.6,31,5.01,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Eggrun,1685,166447,London,FirstLine46 Fish Street Hill,EC3R 6BR,51.510481,,AmericanHealthyLow Delivery Fee,,,0,25-40,32.5,,0,0.8,0,0,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,BurgerRun,1686,166826,London,FirstLine46 Fish Street Hill,EC3R 6BR,51.510618,,BurgersAmerican,,,2.49,25-40,32.5,,10,0.8,0,0,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,EatViet,1687,156674,London,FirstLine49 Farringdon Street,EC4A 4LL,51.517787,,VietnameseAsian,,,2.49,25-40,32.5,,10,0.3,63,5.61,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Maki Kazzo,1688,169614,London,FirstLine39 Scrutton Street,EC2A 4HU,51.523414,,CurryChickenCollect stamps,20% off your order today,,2.49,25-40,32.5,,0,0.8,0,0,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Chicky Wings,1689,169618,London,FirstLine39 Scrutton Street,EC2A 4HU,51.523288,,ChickenKoreanCollect stamps,20% off your order today,,2.49,25-40,32.5,,0,0.8,0,0,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Oatopia @ Boxpark,1690,163916,London,FirstLineUnit 36 Boxpark Shoreditch 2-10 Bethnal Green Road,E1 6GY,51.523512,,HealthyBagelsCollect stampsLow Delivery Fee,,,0.99,25-40,32.5,,0,1.1,8,6,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Brera - Fenchurch,1691,165549,London,FirstLine3 Fenchurch Street,EC3M 4AJ,51.512121,,ItalianPizzaLow Delivery Fee,30% off your order today,,0.99,30-45,37.5,,0,1,0,0,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Chop'd - Mark Lane,1692,172469,London,FirstLine70 Mark Lane,EC3R 7HS,51.511326,,SaladsHealthy,,,2.49,25-40,32.5,,0,1,0,0,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Sweet Boulangerie Patisserie,1693,157497,London,"FirstLine64 Exmouth Mkt,Islington,",EC1R 4QP,51.526265,,Caf\u00e9Bakery,,,2.49,25-40,32.5,,0,0.7,2,5.5,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Punk Pasta,1694,169924,London,FirstLineunit 4 Brunswick Centre,WC1N 1BS,51.523645,,VeganPasta,,,2.49,25-40,32.5,,0,1.1,0,0,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,All That Falafel,1695,131598,London,FirstLine19 Borough High St,SE1 9SF,51.505364,,MediterraneanVegetarian,,,2.49,15-30,22.5,,10,1,1,6,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Momo Canteen - Fenchurch Street,1696,123746,London,FirstLine155 Fenchurch Street,EC3M 6AL,51.511731,,AsianHealthyLow Delivery Fee,,,0.99,25-40,32.5,,0,0.8,8,5.33,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Pollomama,1697,131713,London,FirstLine50a Great Suffolk Street,SE1 0BL,51.50322,,ChickenBreakfast,,,2.49,20-35,27.5,,10,1,4,4.42,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Indian City,1698,120513,London,FirstLine4 New Bridge Street,EC4V 6AA,51.5138,,IndianCurry,,,2.49,25-40,32.5,,0,0.4,27,5.21,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Hej Coffee - Bermondsey,1699,133102,London,FirstLine1 Bermondsey Square,SE1 3UN,51.497147,,BreakfastCaf\u00e9Low Delivery Fee,,,0.99,20-35,27.5,,0,1.6,10,3.7,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Caffe Deniro,1700,140871,London,FirstLine43 Webber Street,SE1 0RF,51.501084,,BreakfastBurgers,,,2.49,20-35,27.5,,0,1.2,1,6,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Aux Pains De Papy,1701,135940,London,FirstLine279 Grays Inn Road,WC1X 8QF,51.529396,,DessertsLunchLow Delivery Fee,,,0.99,25-40,32.5,,0,1.2,0,0,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,The Cat & Cucumber Cafe,1702,167081,London,FirstLine182 Tower Bridge Road,SE1 2AD,51.501339,,BreakfastBurgers,10% off when you spend £15,,2.49,20-35,27.5,,0,1.5,2,3,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Lupo's,1703,166822,London,FirstLine108 Columbia Road,E2 7RG,51.529337,,BagelsSandwichesCollect stamps,,,2.49,25-40,32.5,,0,1.5,2,6,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Bento Bab - Whitechapel,1704,126735,London,FirstLine12 Hooper Street,E1 8BP,51.511939,,KoreanChickenLow Delivery Fee,,,0.99,25-40,32.5,,0,1.4,19,4.84,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Meat & Bun by Gaucho - Charlotte Street,1705,166784,London,FirstLine60a Charlotte Street,W1T 2NU,51.520104,,BurgersSteakLow Delivery Fee,,,0.99,25-40,32.5,,0,1.6,0,0,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Original Bagel & Sandwiches,1706,122271,London,FirstLine22 Goswell Road,EC1M 7AA,51.522492,,BagelsSandwiches,10% off when you spend £20,,2.49,15-30,22.5,,0,0.3,2,3.5,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Bageltopia,1707,166891,London,FirstLine47 Eastcastle Street,W1W 8DY,51.5163338,,AmericanBagelsCollect stamps,,,2.49,20-35,27.5,,0,1.7,2,4.84,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Black Cowboy Coffee,1708,138101,London,FirstLine50 London Road,SE1 6FY,51.495567,,BagelsWafflesLow Delivery Fee,10% off your order today,,0.99,25-40,32.5,,0,1.6,2,5.5,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Hunger Cure Fish & Chips,1709,152098,London,FirstLine95 Tabernacle Street Old Street,EC2A 4BA,51.526021,,Fish & ChipsBurgersHalal,,,2.49,20-35,27.5,,0,0.8,10,4.5,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Wimpy - Watney Market,1710,172117,London,FirstLine28 Watney Market,E1 2PR,51.51349,,AmericanBurgers,,,2.49,25-40,32.5,,0,1.8,1,6,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Tutti's,1711,155135,London,FirstLine68 Lamb's Conduit Street,WC1N 3LW,51.522335,,BreakfastSmoothiesLow Delivery Fee,,,0.99,25-40,32.5,,0,0.9,0,0,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Marias Fish Bar,1712,120063,London,FirstLine198 Hoxton Street,N1 5LH,51.533612,,Fish & ChipsBritish,,,2.49,25-40,32.5,,0,1.4,75,5.48,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Island Poké - Broadgate Circle,1713,120262,London,"FirstLine42 Broadgate Circle, Ground Floor Level",EC2M 2QS,51.519002,,JapaneseLow Delivery Fee,,,0.99,15-30,22.5,,0,0.7,11,4.03,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Tongue & Brisket,1714,151378,London,FirstLine24 Leather Lane,EC1N 7SU,51.519629,,SandwichesBagels,,,2.49,25-40,32.5,,10,0.4,9,5.48,4/25/2022 1:01,
